"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,66600,"20747","MD","Washington","Prince Georges","District Heights",1417,238500,0.000419463087248322,0.010593220338983,0.0543766578249337,0.101626082096193,-0.00859408992284549,"2007-06","2007-Q2",281100,-0.151547491995731,"2005-12"
2018-02-28,73031,"34207","FL","North Port-Sarasota-Bradenton","Manatee","Bradenton",1418,128600,0.0110062893081761,0.035426731078905,0.123144104803493,0.181738416297519,0.00544742923135688,"2006-03","2006-Q1",167300,-0.231320980274955,"2005-02"
2018-02-28,97812,"94610","CA","San Francisco","Alameda","Oakland",1419,1322600,0.0120131609151427,0.052522680248289,0.158346470485199,0.125076361120154,0.0595607930704058,"2018-02","2018-Q1",1322600,0,"2018-02"
2018-02-28,97135,"93117","CA","Santa Maria-Santa Barbara","Santa Barbara","Goleta",1420,817200,0.00628001477650536,0.00566084174255476,0.0090134584516607,0.0704605484302059,0.0111540837775668,"2005-11","2005-Q4",898600,-0.0905853549966615,"2004-10"
2018-02-28,71047,"30328","GA","Atlanta","Fulton","Sandy Springs",1421,415900,0.01020160310906,0.0173679060665362,0.0340626553953257,0.0829656988502085,0.0261428407505884,"2018-02","2018-Q1",415900,0,"2018-02"
2018-02-28,62154,"11561","NY","New York","Nassau","Long Beach",1422,543700,0.0105947955390335,0.0218004134561173,0.0494113105578074,0.0508416078376299,0.00295342803245302,"2006-10","2006-Q4",550900,-0.0130695225993828,"2006-04"
2018-02-28,96993,"92688","CA","Los Angeles-Long Beach-Anaheim","Orange","Rancho Santa Margarita",1423,652000,0.00772797527047913,0.0270951480781348,0.0526315789473684,0.0800682799245875,0.0186872241698715,"2006-04","2006-Q2",658600,-0.0100212572122684,"2006-02"
2018-02-28,98153,"95376","CA","Stockton","San Joaquin","Tracy",1424,408600,-0.00801165331391114,0.00665188470066519,0.0864131879819197,0.135345340671875,0.0124348532000416,"2006-03","2006-Q1",487000,-0.160985626283368,"2005-02"
2018-02-28,69375,"27516","NC","Durham","Orange","Chapel Hill",1425,343000,0.00233781414377557,0.0115010321439104,0.0658794282162834,0.0363649444975123,0.0123100360365604,"2018-02","2018-Q1",343000,0,"2018-02"
2018-02-28,96197,"90660","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pico Rivera",1426,467000,0.00365355684504621,0.0138949196699957,0.062087787127587,0.0910935476681758,0.00684616899122581,"2006-08","2006-Q3",490100,-0.0471332381146705,"2006-02"
2018-02-28,91437,"76502","TX","Killeen","Bell","Temple",1427,149800,-0.00266311584553928,0.014218009478673,0.0468204053109713,0.0303491582027722,0.00305470618595582,"2018-01","2018-Q1",150200,-0.00266311584553928,"2018-01"
2018-02-28,73445,"35401","AL","Tuscaloosa","Tuscaloosa","Tuscaloosa",1428,97100,0.0125130344108446,0.035181236673774,0.0837053571428571,0.0341301843293649,-0.00645864814198027,"2007-08","2007-Q3",106600,-0.0891181988742964,"2005-11"
2018-02-28,97089,"93010","CA","Ventura","Ventura","Camarillo",1429,628800,0.0091478093403948,0.0201168072680078,0.0748717948717949,0.0739702048318132,0.0156610908947543,"2006-05","2006-Q2",657000,-0.0429223744292237,"2005-11"
2018-02-28,67056,"21804","MD","Salisbury","Wicomico","Salisbury",1430,132200,-0.00301659125188537,-0.00601503759398496,0.0483743061062649,0.0279116665198902,-0.0198198733710025,"2007-08","2007-Q3",168800,-0.216824644549763,"2005-02"
2018-02-28,73050,"34231","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",1431,238000,0.0012620950778292,-0.00209643605870021,0.0123351765206295,0.111644154660475,0.0161338069061729,"2006-04","2006-Q2",289900,-0.17902725077613,"2005-05"
2018-02-28,97803,"94601","CA","San Francisco","Alameda","Oakland",1432,578300,0.00836965998256321,0.0438628158844765,0.146965489884966,0.205237251494514,0.0368014418588705,"2018-02","2018-Q1",578300,0,"2018-02"
2018-02-28,58880,"02740","MA","Providence","Bristol","New Bedford",1433,204100,0.00641025641025641,0.00790123456790123,0.0144135188866799,0.0544117803347441,-0.00449255443592522,"2005-10","2005-Q4",230800,-0.115684575389948,"2004-08"
2018-02-28,72161,"32712","FL","Orlando","Orange","Apopka",1434,254000,0.00236779794790845,0.0111464968152866,0.0658833403273185,0.0842584184817525,0.000671766671384244,"2006-06","2006-Q2",303400,-0.162821357943309,"2005-08"
2018-02-28,72433,"33130","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1435,267700,0.0128641695043511,0.00487987987987988,-0.032176428054953,0.0122412719154608,-0.0119836242094697,"2006-11","2006-Q4",336900,-0.205402196497477,"2005-06"
2018-02-28,61021,"08234","NJ","Atlantic City","Atlantic","Egg Harbor",1436,198300,-0.00151057401812689,0.0065989847715736,0.0138036809815951,-0.00329545815290344,-0.0301409200388278,"2006-09","2006-Q3",294100,-0.325739544372662,"2004-01"
2018-02-28,60443,"06790","CT","Torrington","Litchfield","Torrington",1437,146800,0.0103234686854783,0.0426136363636364,0.0470756062767475,-0.00283673354795388,-0.0216933932880962,"2006-11","2006-Q4",189400,-0.224920802534319,"2003-05"
2018-02-28,97562,"94107","CA","San Francisco","San Francisco","San Francisco",1438,1177400,-0.006497341996456,-0.0156341443023159,0.0407495801290551,0.0889572586346401,0.0431518992850819,"2017-12","2017-Q4",1196700,-0.0161276844656138,"2017-10"
2018-02-28,85172,"61820","IL","Champaign-Urbana","Champaign","Champaign",1439,112800,-0.00529100529100529,-0.0079155672823219,0.0245231607629428,0.0231568679102254,0.004357979688419,"2017-12","2017-Q4",114000,-0.0105263157894737,"2017-11"
2018-02-28,65321,"18042","PA","Allentown","Northampton","Easton",1440,133000,-0.0015015015015015,0.0310077519379845,0.0665597433841219,0.0242215910855406,-0.00941801199667036,"2007-02","2007-Q1",146600,-0.0927694406548431,"2005-12"
2018-02-28,99562,"98102","WA","Seattle","King","Seattle",1441,688000,0.012211269677799,0.046865489957395,0.204060203010151,0.126058539249681,0.048782795689869,"2018-02","2018-Q1",688000,0,"2018-02"
2018-02-28,68019,"24153","VA","Roanoke","Salem City","Salem",1442,154700,-0.00322164948453608,-0.0140216698534098,0.00454545454545455,0.0140159738613388,-0.0000646182698103015,"2007-06","2007-Q2",158900,-0.026431718061674,"2007-04"
2018-02-28,84438,"60193","IL","Chicago","Cook","Schaumburg",1443,237300,0,-0.00294117647058824,-0.0318237454100367,0.0560097235709436,-0.0141333749397088,"2006-11","2006-Q4",292000,-0.187328767123288,"2003-06"
2018-02-28,96982,"92672","CA","Los Angeles-Long Beach-Anaheim","Orange","San Clemente",1444,899300,0.00457998212689902,0.02088772845953,0.0314256222043812,0.0746965660150545,0.0187965793551541,"2006-04","2006-Q2",902000,-0.00299334811529934,"2006-04"
2018-02-28,71743,"32034","FL","Jacksonville","Nassau","Fernandina Beach",1445,339600,0.00147449130050133,-0.00322864690343411,0.0569561157796452,0.0669593260024759,-0.0000882963281375604,"2006-11","2006-Q4",374600,-0.0934329951948745,"2006-01"
2018-02-28,78326,"46901","IN","Kokomo","Howard","Kokomo",1446,73500,0.00272851296043656,0.0308555399719495,0.016597510373444,0.0271060165695707,-0.00268112435241985,"2005-07","2005-Q3",90500,-0.187845303867403,"1999-11"
2018-02-28,78143,"46410","IN","Chicago","Lake","Merrillville",1447,133100,0.0137090632140137,0.0406567630961689,0.104564315352697,0.0248972280300879,-0.0032470361095146,"2008-05","2008-Q2",139500,-0.0458781362007168,"2007-07"
2018-02-28,76570,"43201","OH","Columbus","Franklin","Columbus",1448,201000,0.00249376558603491,0.00802407221664995,0.0935799782372144,0.0631312115290186,,"2018-02","2018-Q1",201000,0,"2018-02"
2018-02-28,81411,"53590","WI","Madison","Dane"," Sun Prairie",1449,252600,0.00238095238095238,0.0120192307692308,0.0608987820243595,0.0551889011222706,0.0184477688099585,"2018-02","2018-Q1",252600,0,"2018-02"
2018-02-28,94715,"84790","UT","St. George","Washington","Saint George",1450,259100,0.00504266873545384,0.0326823435631726,0.0881982360352793,0.0628862996760036,-0.00871439228496251,"2007-03","2007-Q1",307200,-0.156575520833333,"2006-05"
2018-02-28,84648,"60651","IL","Chicago","Cook","Chicago",1451,177200,0.02368573079145,0.0610778443113772,0.106808244846971,0.0817988304403647,-0.0157561221270014,"2007-04","2007-Q2",221100,-0.198552691090005,"2005-02"
2018-02-28,72437,"33134","FL","Miami-Fort Lauderdale","Miami-Dade","Coral Gables",1452,464400,0.00759383814276416,0.00584795321637427,0.0564149226569609,0.0669312642830797,0.0000861734724684204,"2006-08","2006-Q3",510600,-0.09048178613396,"2005-11"
2018-02-28,60774,"07726","NJ","New York","Monmouth","Manalapan",1453,441900,0.00568957669549386,0.00363388598682716,0.0508917954815696,0.0349821656955285,0.00127616680944898,"2006-06","2006-Q2",461100,-0.0416395575797007,"2005-07"
2018-02-28,72611,"33445","FL","Miami-Fort Lauderdale","Palm Beach","Delray Beach",1454,165000,0.0122699386503067,0.021039603960396,0.0934393638170974,0.15349181368919,-0.000604048934537804,"2006-05","2006-Q2",227900,-0.27599824484423,"2005-01"
2018-02-28,72497,"33196","FL","Miami-Fort Lauderdale","Miami-Dade","The Hammocks",1455,321700,0.00720100187852223,0.00437090227911333,0.0809811827956989,0.0908181567421589,0.00134656842546366,"2007-04","2007-Q2",350900,-0.0832145910515816,"2006-02"
2018-02-28,66986,"21701","MD","Washington","Frederick","Frederick",1456,265300,0.00568612585291888,0.0106666666666667,0.00721336370539104,0.0315826356167797,-0.00803845390953772,"2006-05","2006-Q2",320500,-0.172230889235569,"2004-12"
2018-02-28,69775,"28212","NC","Charlotte","Mecklenburg","Charlotte",1457,157800,0.0115384615384615,0.0485049833887043,0.1620029455081,0.112497906603677,0.029316541800773,"2018-02","2018-Q1",157800,0,"2018-02"
2018-02-28,71972,"32404","FL","Panama City","Bay","Panama City",1458,164100,0.00860479409956976,0.0320754716981132,0.0824538258575198,0.0703680759550824,-0.00411028539904135,"2007-05","2007-Q2",181000,-0.0933701657458564,"2005-09"
2018-02-28,71169,"30519","GA","Atlanta","Gwinnett","Buford",1459,238300,0.0101738024586689,0.0240653201547056,0.0714928057553957,0.0814481458849581,0.0145735548988624,"2018-02","2018-Q1",238300,0,"2018-02"
2018-02-28,79779,"49503","MI","Grand Rapids","Kent","Grand Rapids",1460,144700,0.0111809923130678,0.0218926553672316,0.104580152671756,0.108128508071635,0.034276890220533,"2018-02","2018-Q1",144700,0,"2018-02"
2018-02-28,97942,"95037","CA","San Jose","Santa Clara","Morgan Hill",1461,1033000,0.013937966234786,0.046711926233661,0.167627444331412,0.104623569595314,0.0304633167150234,"2018-02","2018-Q1",1033000,0,"2018-02"
2018-02-28,88790,"70769","LA","Baton Rouge","Ascension","Prairieville",1462,229400,0.00393873085339169,0.0101276970497578,-0.00563502384048548,0.0314452299883095,0.0153944136641866,"2017-03","2017-Q1",232500,-0.0133333333333333,"2017-02"
2018-02-28,96618,"92064","CA","San Diego","San Diego","Poway",1463,725200,0.00988720233950703,0.0276321383023948,0.117755856966708,0.0762575657106934,0.0281697438237514,"2018-02","2018-Q1",725200,0,"2018-02"
2018-02-28,81301,"53221","WI","Milwaukee","Milwaukee","Milwaukee",1464,143800,0.00348918353105373,0.0249465431218817,0.0935361216730038,0.0424691427566586,-0.0104945031786559,"2006-04","2006-Q2",164300,-0.12477175897748,"2004-06"
2018-02-28,72910,"33917","FL","Fort Myers","Lee","North Fort Myers",1465,205600,0.00488758553274682,0.0103194103194103,0.026973026973027,0.0772850972292149,0.01088714530767,"2006-03","2006-Q1",280200,-0.266238401142041,"2005-02"
2018-02-28,58641,"02127","MA","Boston","Suffolk","Boston",1466,644200,-0.000930521091811414,-0.00355761794276875,0.0473093805885222,0.0992302477852016,0.0611614822007029,"2017-12","2017-Q4",646900,-0.00417375173906322,"2017-11"
2018-02-28,92448,"78414","TX","Corpus Christi","Nueces","Corpus Christi",1467,196900,0.00767656090071648,0.0144255538382277,0.0506937033084312,0.0465980748750385,0.0152769717568044,"2018-02","2018-Q1",196900,0,"2018-02"
2018-02-28,62693,"12603","NY","New York","Dutchess"," Poughkeepsie",1468,224400,-0.000890471950133571,-0.00970873786407767,0.0265324794144556,0.0229829152507239,-0.0233479232202153,"2006-03","2006-Q1",310500,-0.277294685990338,"2003-04"
2018-02-28,70824,"30039","GA","Atlanta","Gwinnett","Snellville",1469,180000,0.0101010101010101,0.0273972602739726,0.0650887573964497,0.120740188214433,0.00788717341681733,"2018-02","2018-Q1",180000,0,"2018-02"
2018-02-28,75612,"40291","KY","Louisville/Jefferson County","Jefferson","Louisville",1470,179700,0.0101180438448567,0.0181303116147309,0.0327586206896552,0.040564645372843,0.0192533847691911,"2018-02","2018-Q1",179700,0,"2018-02"
2018-02-28,97041,"92833","CA","Los Angeles-Long Beach-Anaheim","Orange","Fullerton",1471,591500,0.00629465804695475,0.0189491817398794,0.0752590438102163,0.0792850942367085,0.00967563103190638,"2007-02","2007-Q1",603300,-0.0195590916625228,"2006-02"
2018-02-28,69184,"27030","NC","Mount Airy","Surry","Mount Airy",1472,102300,0,-0.0115942028985507,-0.0385338345864662,0.01706698291506,-0.0104226867445729,"2007-11","2007-Q4",119800,-0.146076794657763,
2018-02-28,98434,"95825","CA","Sacramento","Sacramento","Arden-Arcade",1473,271900,0.00517560073937153,0.0244913338357197,0.121699669966997,0.130270375408439,0.0107198628107845,"2006-02","2006-Q1",321300,-0.153750389044507,"2004-11"
2018-02-28,96505,"91765","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Diamond Bar",1474,706000,0.0029833783207842,0.0189060470486362,0.0928792569659443,0.0794576561461839,0.027816069135397,"2018-02","2018-Q1",706000,0,"2018-02"
2018-02-28,86303,"64055","MO","Kansas City","Jackson","Independence",1475,122300,0.00741350906095552,0.0200166805671393,0.086145648312611,0.0579008137647863,,"2018-02","2018-Q1",122300,0,"2018-02"
2018-02-28,85641,"62702","IL","Springfield","Sangamon","Springfield",1476,68500,0.0133136094674556,0.0269865067466267,-0.0283687943262411,0.00899695197091188,-0.00742479762251247,"2009-11","2009-Q4",75200,-0.0890957446808511,"2003-10"
2018-02-28,95054,"85716","AZ","Tucson","Pima","Tucson",1477,187900,-0.00159404888416578,0.00804721030042918,0.0688282138794084,0.0501777712197842,-0.00929864904353261,"2006-05","2006-Q2",222500,-0.155505617977528,"2005-05"
2018-02-28,71721,"31909","GA","Columbus","Muscogee","Columbus",1478,126500,-0.00784313725490196,-0.0306513409961686,-0.0132605304212168,0.00319240335298532,-0.00994724774120992,"2010-02","2010-Q1",143300,-0.117236566643405,"2005-08"
2018-02-28,70897,"30120","GA","Atlanta","Bartow","Cartersville",1479,152000,0.00662251655629139,0.0180843938379102,0.111923920994879,0.0948970667978351,,"2018-02","2018-Q1",152000,0,"2018-02"
2018-02-28,79047,"48188","MI","Detroit","Wayne","Canton",1480,255100,0.00196386488609584,0.0102970297029703,0.0253215434083601,0.0709233840282422,0.0236639613161149,"2018-02","2018-Q1",255100,0,"2018-02"
2018-02-28,66058,"19805","DE","Philadelphia","New Castle","Wilmington",1481,196300,0.0160455486542443,0.121073672187322,0.368898186889819,0.0999762767260033,0.0236392466321043,"2018-02","2018-Q1",196300,0,"2018-02"
2018-02-28,84433,"60188","IL","Chicago","Du Page","Carol Stream",1482,240200,-0.0020772746157042,0.00292275574112735,0.0182280627384485,0.048558723583999,-0.0103735693172361,"2007-03","2007-Q1",275700,-0.128763148349655,"2004-08"
2018-02-28,72324,"32955","FL","Melbourne","Brevard","Rockledge",1483,228300,0.00307557117750439,0.0142159040426477,0.110948905109489,0.104805658943769,0.023998262803975,"2006-01","2006-Q1",242700,-0.0593325092707046,"2005-08"
2018-02-28,72577,"33410","FL","Miami-Fort Lauderdale","Palm Beach","Palm Beach Gardens",1484,340100,0.00621301775147929,0.0164375373580395,0.0445331695331695,0.0957526267479618,0.0206605772878381,"2006-02","2006-Q1",377400,-0.098834128245893,"2005-06"
2018-02-28,66027,"19701","DE","Philadelphia","New Castle","Bear",1485,340600,0.0145963658028001,0.11965811965812,0.304481041746457,0.0856857590174576,0.0250293496083622,"2018-02","2018-Q1",340600,0,"2018-02"
2018-02-28,72584,"33417","FL","Miami-Fort Lauderdale","Palm Beach","Century Village",1486,78600,0.0194552529182879,0.0247718383311604,0.0993006993006993,0.139010526779046,-0.000760170862144527,"2006-04","2006-Q2",101700,-0.227138643067847,"2004-12"
2018-02-28,99559,"98092","WA","Seattle","King","Auburn",1487,417200,0.0106589147286822,0.0321622958931222,0.126958400864398,0.0990245695056227,0.0153642583651137,"2018-02","2018-Q1",417200,0,"2018-02"
2018-02-28,62028,"11217","NY","New York","Kings","New York",1488,1283600,-0.000467216944401184,0.0260591526778577,0.156188074220861,0.121838639198054,0.0915206401547912,"2018-01","2018-Q1",1284200,-0.000467216944401184,"2018-01"
2018-02-28,89743,"72756","AR","Fayetteville","Benton","Rogers",1489,159600,0.00314267756128221,0.0133333333333333,0.0791075050709939,0.0692354683859215,0.0208826416641408,"2018-02","2018-Q1",159600,0,"2018-02"
2018-02-28,79754,"49441","MI","Muskegon","Muskegon","Norton Shores",1490,112900,-0.00616197183098592,-0.00353045013239188,0.0254314259763851,0.0789848040633547,0.0118031401404393,"2017-12","2017-Q4",113700,-0.00703605980650836,"2017-09"
2018-02-28,97226,"93311","CA","Bakersfield","Kern","Bakersfield",1491,275500,0.00657654366094264,0.0121234386480529,0.021505376344086,0.0479318059893077,-0.0022584429585687,"2006-04","2006-Q2",387000,-0.288113695090439,"2004-10"
2018-02-28,94841,"85249","AZ","Phoenix","Maricopa","Chandler",1492,378300,0.00318217979315831,0.0114973262032086,0.0596638655462185,0.0579034799656493,0.00589656060167698,"2006-04","2006-Q2",416600,-0.0919347095535286,"2005-09"
2018-02-28,82256,"55406","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1493,243000,0.0108153078202995,0.0292249047013977,0.0742705570291777,0.070687635044798,0.0210521375206514,"2018-02","2018-Q1",243000,0,"2018-02"
2018-02-28,82157,"55304","MN","Minneapolis-St Paul","Anoka","Andover",1494,298500,0.0057277628032345,0.0177292874190249,0.0278925619834711,0.0666396636889344,0.011708218858556,"2017-05","2017-Q2",303500,-0.0164744645799012,"2017-04"
2018-02-28,92446,"78412","TX","Corpus Christi","Nueces","Corpus Christi",1495,138200,0.0146842878120411,0.0383170548459805,0.0856245090337785,0.0529005633868498,0.0205161790936133,"2018-02","2018-Q1",138200,0,"2018-02"
2018-02-28,85101,"61701","IL","Bloomington","McLean","Bloomington",1496,106800,-0.00186915887850467,0.00470366886171214,0.0574257425742574,0.00494132773269906,-0.00111670607900038,"2010-02","2010-Q1",110000,-0.0290909090909091,"2006-11"
2018-02-28,72918,"33928","FL","Fort Myers","Lee","Estero",1497,307700,0.00293350717079531,0.00162760416666667,-0.0247226624405705,0.058011701939785,0.0125949711793618,"2006-04","2006-Q2",376200,-0.182083997873472,"2005-07"
2018-02-28,97422,"93711","CA","Fresno","Fresno","Fresno",1498,351100,0.00314285714285714,0.02034292356873,0.0900341508848184,0.067478478469764,0.00019959232711364,"2006-04","2006-Q2",428800,-0.181203358208955,"2004-11"
2018-02-28,78327,"46902","IN","Kokomo","Howard","Kokomo",1499,96000,0,0.0105263157894737,0.0654827968923418,0.0307740033759327,0.00253498846189704,"2002-11","2002-Q4",104600,-0.0822179732313576,"2001-04"
2018-02-28,66774,"21093","MD","Baltimore","Baltimore","Lutherville Timonium",1500,360300,0.00111141983884412,-0.00825763831544178,-0.0254260210981877,0.0289414136037383,0.00080846813719937,"2006-06","2006-Q2",384300,-0.0624512099921936,"2005-10"
2018-02-28,58359,"01420","MA","Worcester","Worcester","Fitchburg",1501,191600,0.00630252100840336,0.0110817941952507,0.0764044943820225,0.0611507933290503,0.00227240361298975,"2006-05","2006-Q2",227300,-0.157061152661681,"2004-07"
2018-02-28,96904,"92544","CA","Riverside","Riverside","Hemet",1502,264700,0.00991987790919496,0.0235885537509667,0.112652374947457,0.12822852524203,0.00256704165472565,"2006-06","2006-Q2",331900,-0.202470623681832,"2004-10"
2018-02-28,65306,"18017","PA","Allentown","Northampton","Bethlehem",1503,216400,-0.000923361034164358,0.011214953271028,0.0246212121212121,0.0272288894995858,-0.00938581936087324,"2007-06","2007-Q2",242200,-0.106523534269199,"2005-10"
2018-02-28,64881,"17050","PA","Harrisburg","Cumberland","Hampden",1504,257600,-0.00155038759689922,0,0.0238473767885533,0.0206274148899261,0.00794512839950157,"2017-12","2017-Q4",258200,-0.00232378001549187,"2017-11"
2018-02-28,75573,"40219","KY","Louisville/Jefferson County","Jefferson","Louisville",1505,131800,0.00228136882129278,0.0053394355453852,0.0169753086419753,0.0342035968866945,0.0179676804917617,"2018-02","2018-Q1",131800,0,"2018-02"
2018-02-28,97729,"94521","CA","San Francisco","Contra Costa","Concord",1506,646900,0.01078125,0.0337168424416747,0.0659087164277476,0.107989148401211,0.0262161884272463,"2018-02","2018-Q1",646900,0,"2018-02"
2018-02-28,76464,"43017","OH","Columbus","Franklin","Dublin",1507,366800,0.00520690600164429,0.0329484652210645,0.0644225188624492,0.0573091071917236,0.0248011720901955,"2018-02","2018-Q1",366800,0,"2018-02"
2018-02-28,94702,"84770","UT","St. George","Washington","Saint George",1508,229500,0.00130890052356021,0.0254691689008043,0.0912981455064194,0.0660299786921867,-0.00740193931963418,"2007-03","2007-Q1",260900,-0.120352625527022,"2006-05"
2018-02-28,99540,"98058","WA","Seattle","King","Renton",1509,454400,0.00820945196361216,0.0192911619560341,0.121975308641975,0.113125154468149,0.0249355018938404,"2018-02","2018-Q1",454400,0,"2018-02"
2018-02-28,62121,"11435","NY","New York","Queens","New York",1510,476400,0.0127551020408163,0.0287194990282876,0.132667617689016,0.103762081082628,0.0107002377040364,"2018-02","2018-Q1",476400,0,"2018-02"
2018-02-28,73023,"34145","FL","Naples","Collier","Marco Island",1511,530900,0.00740037950664137,0.0106605749095755,-0.0354287790697674,0.0601172632393925,-0.00180895728619335,"2005-12","2005-Q4",793900,-0.331275979342486,"2004-09"
2018-02-28,65904,"19401","PA","Philadelphia","Montgomery","Norristown",1512,150100,0.00468540829986613,0.0252732240437159,0.0358868184955141,0.0190277213141612,-0.00642893354198948,"2007-02","2007-Q1",163300,-0.0808328230251072,"2005-11"
2018-02-28,72640,"33484","FL","Miami-Fort Lauderdale","Palm Beach","Delray Beach",1513,129900,0.0156372165754496,0.0383693045563549,0.0717821782178218,0.147816097154674,0.0133201737131732,"2006-04","2006-Q2",185500,-0.299730458221024,"2004-10"
2018-02-28,73386,"35216","AL","Birmingham","Jefferson","Vestavia Hills",1514,264500,0.00954198473282443,0.02321083172147,0.0584233693477391,0.0479276260161681,0.0131967059075715,"2018-02","2018-Q1",264500,0,"2018-02"
2018-02-28,84528,"60477","IL","Chicago","Cook","Tinley Park",1515,189000,0.00318471337579618,0.00478468899521531,0.00318471337579618,0.0246915919507025,-0.0204591142233946,"2006-10","2006-Q4",243400,-0.223500410846343,"2003-06"
2018-02-28,77022,"44122","OH","Cleveland","Cuyahoga","Shaker Heights",1516,231200,-0.00215796288303841,-0.000432338953739732,-0.00258843830888697,0.0397042237871641,0.00885022960136306,"2005-04","2005-Q2",234700,-0.0149126544524925,"2004-08"
2018-02-28,71323,"30813","GA","Augusta","Columbia","Grovetown",1517,165200,0.00425531914893617,0.00793166564978645,0.023543990086741,0.0364856002549383,0.00756976729639192,"2018-02","2018-Q1",165200,0,"2018-02"
2018-02-28,72042,"32526","FL","Pensacola","Escambia","Pensacola",1518,139600,0.00576368876080692,0.0137981118373275,0.0889235569422777,0.0737651704134996,0.00350502747810211,"2006-04","2006-Q2",147000,-0.0503401360544218,"2005-09"
2018-02-28,63952,"15221","PA","Pittsburgh","Allegheny","Wilkinsburg",1519,92100,0.0109769484083425,0.0279017857142857,0.0848056537102473,0.0528243656321519,0.0232337466613672,"2018-02","2018-Q1",92100,0,"2018-02"
2018-02-28,69280,"27292","NC","Winston-Salem","Davidson","Lexington",1520,104900,-0.0223671947809879,-0.0472297910990009,0.0154888673765731,0.0451915705172612,,"2017-11","2017-Q4",110100,-0.0472297910990009,"2017-03"
2018-02-28,71275,"30680","GA","Atlanta","Barrow","Winder",1521,160800,0.0106851037083595,0.0229007633587786,0.0953678474114441,0.109830190235631,0.0132987458514127,"2018-02","2018-Q1",160800,0,"2018-02"
2018-02-28,91704,"77055","TX","Houston","Harris","Houston",1522,367500,0.00327600327600328,0.0311447811447811,0.110271903323263,0.0797534584736355,0.0719778240166977,"2016-05","2016-Q2",368400,-0.00244299674267101,"2016-05"
2018-02-28,84292,"60025","IL","Chicago","Cook","Glenview",1523,395400,0.0020273694880892,0.000252972426005565,-0.033015407190022,0.0416010024654561,-0.01060828279994,"2007-03","2007-Q1",488100,-0.189920098340504,"2004-07"
2018-02-28,58254,"01085","MA","Springfield","Hampden","Westfield",1524,225800,-0.00309050772626932,-0.00572435050638485,0.019873532068654,0.0222229120073765,0.00111396929033436,"2006-12","2006-Q4",227800,-0.00877963125548727,"2006-02"
2018-02-28,82230,"55379","MN","Minneapolis-St Paul","Scott","Shakopee",1525,257700,0.00272373540856031,0.00900548159749413,0.0604938271604938,0.062291943350276,0.00836621526049863,"2018-02","2018-Q1",257700,0,"2018-02"
2018-02-28,69688,"28054","NC","Charlotte","Gaston","Gastonia",1526,130400,0.00384911470361817,0.00772797527047913,0.0821576763485477,0.0581440999239577,0.0162380722808817,"2018-02","2018-Q1",130400,0,"2018-02"
2018-02-28,71861,"32207","FL","Jacksonville","Duval","Jacksonville",1527,163900,0.00799507995079951,0.041958041958042,0.159123055162659,0.118086034768135,-0.00169249651034631,"2007-06","2007-Q2",176200,-0.0698070374574347,"2006-06"
2018-02-28,86022,"63368","MO","St. Louis","Saint Charles","O Fallon",1528,246300,0.00244200244200244,0.0114989733059548,-0.0272511848341232,0.0370867662806145,0.00717754752452526,"2017-04","2017-Q2",260800,-0.0555981595092025,"2016-12"
2018-02-28,96605,"92040","CA","San Diego","San Diego","Lakeside",1529,522300,0.0084958486194246,0.0297712933753943,0.112223168654174,0.0826126657963744,0.0226484268312017,"2018-02","2018-Q1",522300,0,"2018-02"
2018-02-28,98415,"95762","CA","Sacramento","El Dorado","El Dorado Hills",1530,620600,0.0097624471200781,0.0274834437086093,0.0444294850218782,0.0665889836815587,0.00982418624647075,"2005-11","2005-Q4",657100,-0.0555471008978846,"2005-06"
2018-02-28,69298,"27320","NC",,"Rockingham","Reidsville",1531,100500,-0.00593471810089021,-0.0175953079178886,-0.013738959764475,0.0187183230631931,-0.00128441209752561,"2017-03","2017-Q1",103200,-0.0261627906976744,"2017-01"
2018-02-28,76358,"42420","KY","Evansville","Henderson","Henderson",1532,130000,-0.000768639508070715,-0.00230237912509593,0.000769822940723634,0.0400983799508077,0.0184307168164946,"2017-04","2017-Q2",130900,-0.00687547746371276,"2017-03"
2018-02-28,94439,"84074","UT","Salt Lake City","Tooele","Tooele",1533,219000,-0.00363967242948135,0.021455223880597,0.166755460841769,0.0900535734028851,0.000733544425153054,"2008-05","2008-Q2",220500,-0.00680272108843537,"2008-04"
2018-02-28,58661,"02149","MA","Boston","Middlesex","Everett",1534,394800,0.00304878048780488,0.0115295926210607,0.119682359614294,0.106057620059608,0.0386883390214297,"2018-02","2018-Q1",394800,0,"2018-02"
2018-02-28,60551,"07036","NJ","New York","Union","Linden",1535,276600,0.00217391304347826,0.0154185022026432,0.0855572998430141,0.0617436271909269,-0.0139440597996608,"2006-09","2006-Q3",340900,-0.188618363156351,"2004-11"
